绥德路789号	科尼起重机厂房	5487	上海未来岛企业管理有限公司	没找到	7012	7
宜山路436号	科拉胜南广场	32003.7	上海科拉胜物业管理有限公司	没找到	4008	4
秣陵路50号	科技创业大厦	4300	上海新市北企业管理服务有限公司	没找到	8001	8
赤峰路501弄	科峰公寓	11035.44	上海大柏树物业有限公司	售后房	9008	9
上海浦东康桥工业区康桥东路1-11号	科创园区标准厂房	53844.42	上海康旺物业有限公司	没找到	15503	15
武康路112号	康兴公寓	3557.62	上海外经贸物业管理有限公司	商品房	4003	4
共康八村	康宛小区	135000	上海中鑫物业管理有限公司	售后房	11013	11
真金路1250弄	康泰东苑	95440	上海风华物业管理有限公司	商品房	11016	11
康定路1000弄	京元苑	6276.88	上海百旺物业管理有限公司	商品房	6005	6
京华路599弄	京盛苑	22253	上海青浦徐泾房产物业管理有限公司	商品房	19003	19
张家浜路37弄1-5号	京城大厦	30774	上海安居物业有限公司	商品房	14012	14
明华路888弄	晶苑四季御庭	123409.92	第一太平戴维斯物业顾问（上海）有限公司	商品房	17005	17
平凉路245弄1-12号、榆林路236-258号	近胜	17757	上海平凉物业管理有限公司	公房	10003	10
国庆路83号	晋元小区	5265	上海新新物业管理有限公司	商品房	8003	8
兴业路168弄2号	锦麟天地雅苑	57825.04	第一太平戴维斯物业顾问（上海）有限公司	商品房	3008	3
锦州湾路7号	锦州湾路7号	12353.4	上海外劳物业管理服务有限公司	没找到	10002	10
凉城路585弄、589弄；车站北路611弄、625弄；汶水东路717弄	锦苑小区	178254	上海宏苑物业管理经营有限公司	售后房	9009	9
嘉定镇环城路1980号	菊园小区	13454	上海虹达物业管理有限公司	没找到	13016	13
旧里（吴介港）	旧里（吴介港）		上海宝隆物业管理有限公司	售后房	12005	12
旧里（蒲汇塘以南）	旧里（蒲汇塘以南）		上海宝隆物业管理有限公司	售后房	12005	12
杨浦区本溪路149弄	九州大厦	25660	上海久立物业有限公司	商品房	10005	10
银都路3151弄	金都二村	61015.52	上海广电物业发展有限公司	商品房	12006	12
真南路85弄	金鼎公寓	39157.7	上海金明房地产物业管理有限公司	商品房	7010	7
青浦区夏阳街道沪青平公路5759号	金地格林郡城		深圳市金地物业管理有限公司	商品房	19001	19
嘉定区南翔镇芳林路888弄，栖林路255弄、265弄	金地格林风范城二期E地块		上海金地物业服务有限公司	没找到	13018	13
南翔镇真南路4233弄	金地格林春晓	94468	上海金地物业服务有限公司	售后房	13018	13
朱泾镇临源街健康路路口	金昌苑	42445.94	上海枫宇物业管理有限公司	商品房	18401	18
余姚路19号&#160;&#160;27号	金昌大厦（２）		上海康苑物业管理有限公司	没找到	6001	6
宝山路623、625、633号	金宝大厦	47500	上海恒联物业有限公司	售后房	9006	9
沪闵路3131弄	金榜星墅	61507	上海金榜物业有限公司	商品房	12006	12
沧源路660弄	金榜世家	76249.35	上海吴泾物业管理有限公司	商品房	12028	12
天平路245号	巾帼园	7800	上海巾帼园物业管理有限公司	没找到	4002	4
南桥镇解放一区	解放一区	85742.82	上海奉房物业管理有限公司	售后房	16021	16
荷泽路418弄56号	金桥荷泽苑	56860.56	上海芸绮物业管理有限公司	没找到	14413	14
秦桥路211号	金桥T71号地块(通用厂房)	77669.73	上海金加园物业管理有限公司	没找到	14652	14
金京路2121号	金桥T68号地块(通用厂房)	51582.66	上海金加园物业管理有限公司	没找到	14652	14
桂桥路290号	金桥T48号地块(通用厂房)	16305	上海金加园物业管理有限公司	没找到	14652	14
申江路2300号	金桥T34号地块(通用厂房)	20062	上海金加园物业管理有限公司	没找到	14652	14
浦建路207弄	金浦小区		上海中星集团申城物业有限公司	没找到	14406	14
金平路337弄，安宁路400弄	金平小区	89307	上海鑫铭物业管理有限公司	商品房	12028	12
上南路3500弄	金苹果花园	113102.31	上海浦东华沙物业有限公司	商品房	14527	14
龙川北路800弄	金牛苑	62625.52	上海金牛物业管理有限公司	售后房	4010	4
虹梅路263号	金梅公寓	12883	上海武兴物业发展公司	售后房	12015	12
巨鹿路1号到17号	金鹿大楼	32500	上海禾和物业管理有限公司	售后房	3009	3
张杨路1667弄	金露苑	36987.81	上海联讯物业管理有限公司	商品房	14026	14
昌邑路588弄1号，浦东大道569号	金隆置地大厦	25900	上海驰振物业管理有限公司	没找到	14000	14
宜山路801号	金陵商务广场	13114	上海金欣联合发展有限公司	没找到	4007	4
欧阳路85号	金陵国际大厦	19886.69	中外运上海集团物业发展有限公司	没找到	9007	9
吉镇路450弄	金莲坊	43000	上海能宝物业有限责任公司	售后房	7011	7
横浜路123弄	金机小区	35887.7	上海生乐物业管理有限公司	售后房	9006	9
金汇路460弄	金汇丽舍	81132.34	上海复瑞物业管理有限公司	商品房	12011	12
南门大街70弄14支弄	金汇广场	37302.76	上海南汇惠房物业管理有限公司	商品房	15400	15
延平路128号	金惠商务楼	7768	上海家诚实业有限公司	没找到	6005	6
襄阳南路489号	金环大厦	16169.71	上海实开物业管理有限公司	没找到	4002	4
娄塘南新路219弄	锦园小区	21951	上海广厦物业管理有限公司	售后房	13020	13
浦东新区锦东安路567弄	锦绣一方名苑	60444	上海警虹物业管理有限公司	没找到	14522	14
锦和路289弄	锦绣天第花园	114700	上海富都物业管理有限公司	没找到	14522	14
金汇南路91弄	锦绣江南家园怡然居	46184	上海东湖物业管理公司	商品房	12011	12
金汇南路301弄	锦绣江南耕读园	128620	上海东湖物业管理公司	商品房	12011	12
北艾路1200弄	锦绣华城9-5街坊(北艾路1200弄)	103019.58	上海田丰物业管理有限公司	商品房	14521	14
中山西路1221号	锦绣花园	10800	上海百瑞杰物业管理有限公司	售后房	5007	5
博山东路20弄	锦绣河山	31867	上海洋泾物业公司	售后房	14412	14
0	锦兴小区	7675.11	上海达益物业发展有限公司	售后房	1001	1
南丹路150弄1-6号	锦南公寓	13500	上海仁保物业管理有限公司	商品房	4001	4
嘉定区真新新村街道金沙江路3188弄	金沙嘉苑	67342.16	上海静安地产集团物业有限公司	售后房	13002	13
万荣路399号	金荣小区	11456.86	上海冬迩物业管理有限公司	商品房	8009	8
场中路2965弄	金泉苑	39853	上海中鑫物业管理有限公司	商品房	8011	8
平度路485弄	金桥一景	45631	上海黎达物业发展有限公司	商品房	14413	14
东陆路2000弄	金桥新城二期	216092.72	上海芸绮物业管理有限公司	商品房	14515	14
新金桥路27号	金桥软件园办公楼	8000	上海金晨物业经营管理有限公司	没找到	14515	14
华东路5001号	金桥南区T6厂区	106623	上海金加园物业管理有限公司	没找到	14652	14
金桥路835弄	金桥路835弄	8485.54	上海泰欣置业有限公司	没找到	14410	14
浦东新区金桥路530弄1-15号	金桥路530弄	19145.18	上海沪通物业管理有限公司	没找到	14412	14
锦江小区(嘉唐公路1324弄1-6号)	锦江小区(嘉唐公路1324弄1-6号)	9729	上海广厦物业管理有限公司	售后房	13020	13
延长中路600弄41号门卫室	锦佳苑	49445.56	上海良宇物业管理有限公司	商品房	8010	8
吴中路397弄13号	锦华公寓	16618.39	上海忆健物业管理有限公司	商品房	12011	12
南青路276弄88号	锦桂苑	76329	上海禾丰物业管理有限公司	商品房	17026	17
闵行区申北路555弄	锦峰苑	69682.58	上海峰亿物业管理有限公司	商品房	12024	12
哈密路1940、2004弄	锦程小区	21102	上海新长宁集团新程物业有限公司	售后房	5008	5
金桥路989弄5号101室	今达花园	56700	上海今达物业管理有限公司	商品房	14410	14
中山南路1837-1867号	金中苑商务楼	6710	上海复兴城物业管理有限公司	没找到	1010	1
金园一路1115弄	金鹤新城中虹华苑	100800	上海虹达物业管理有限公司	售后房	13015	13
嘉定区江桥镇鹤霞路555弄	金鹤新城水岸金桥苑	243217	上海真如物业有限公司	售后房	13015	13
金园一路1518弄	金鹤新城澜茵华庭	48339	上海真如物业有限公司	售后房	13015	13
成都南路111号	金海湾旅游交易市场	559.31	上海恒达旅游实业发展有限公司	没找到	3009	3
金海湾花苑	金海湾花苑	20000	上海昶城物业管理有限公司	商品房	16018	16
金山区金桂花苑20号	金桂花苑	64715.4	上海舒适物业管理有限公司	商品房	18514	18
平凉路1550弄	金凤大楼	34126.72	上海鑫隆物业管理有限公司	商品房	10002	10
虹盛路160弄	金枫豪苑小区	34520	上海浦东利群物业有限公司	没找到	14509	14
吉镇路445弄	金祥坊	56914.53	上海能宝物业有限责任公司	售后房	13002	13
航城七路450弄	金湾佳园	87047.59	上海浦东东龙物业有限公司	商品房	14501	14
漕宝路2999弄	金泰公寓	61019.9	上海鑫立物业管理有限公司	售后房	12005	12
金山区山阳镇红旗东路18号	金山区山阳镇玉兰小区	14354.15	上海新阳物业发展有限公司	商品房	18515	18
康沈路1870弄	金源别墅	3570	上海龙源物业管理有限公司	商品房	15401	15
上海打浦路1号	金玉兰广场	118716.64	上海金玉兰物业管理有限公司	非居	3002	3
民生路1518号	金鹰大厦	66432.06	联怡物业管理（上海）有限公司	没找到	14522	14
碧云路86弄	金洋十方庭	50087.18	上海芸绮物业管理有限公司	商品房	14522	14
江杨南路55弄	江杨家园	39604.21	上海虹达物业管理有限公司	商品房	9010	9
江西中路246号	江西中路物业	5445.64	上海沧信实业有限公司	没找到	1001	1
江西中路367号	江西中路367号	3900	上海达益物业发展有限公司	没找到	1001	1
昭化东路82弄	江苏路街道043街坊昭化东路82弄	6743	上海新长宁集团新华物业有限公司	售后房	5003	5
镇宁路465弄（单）、405弄（双）	江苏路街道035街坊镇宁路465弄（单）、405弄（双）	45471.03	上海新长宁集团新华物业有限公司	售后房	5003	5
愚园路750弄	江苏路街道035街坊愚园路750弄	8625	上海新长宁集团新华物业有限公司	售后房	5003	5
武定西路1371弄41-51号（单）	江苏路街道035街坊武定西路1371弄	19787	上海新长宁集团新华物业有限公司	售后房	5003	5
万航渡路564号、武定西路1201-1251弄	江苏街道036街坊万航渡路564号、武定西路1201-1251弄	21914.9	上海新长宁集团新华物业有限公司	售后房	5003	5
曹安路2019弄	江桥新苑	8836.44	上海申岭物业管理有限公司	售后房	13015	13
江桥镇曲江路99弄	江桥二村三街坊－邦弄小区	40268.16	上海邦龙物业管理有限公司	售后房	13015	13
海江二路448弄	建宇公寓	19835.01	上海龙胜物业管理有限公司	商品房	11002	11
杨高南路2030弄1-75号、2140弄1-40号	建业新村		上海沪西物业有限公司	公房	14407	14
建设新村5-69号	建设新村	194	上海徐房物业有限公司	没找到	4013	4
建设路11弄1-4号	建设路11弄1-4号	3016.3	上海国利物业管理有限公司	售后房	12028	12
欧阳路364弄1-4号	建前小区	4453.4	上海宏阳物业有限公司	售后房	9007	9
工农路201号	建南新村	14947.44	上海南汇惠房物业管理有限公司	商品房	15400	15
株州路388弄	建明永巍花苑	29344.36	上海广欣物业管理有限公司	售后房	9006	9
衡山路922号36楼	建汇大厦	57532.55	上海汇银物业管理有限公司	没找到	4001	4
海桐路338号、336/1-2号	建华钻石大厦	30942.24	上海勤乐物业管理有限公司	没找到	14522	14
上海市卢湾区建国东路390号	建国东路390号	12386	上海精舍物业管理有限公司	没找到	3008	3
康定路710弄4-12号	江宁104街坊	14607.17	上海康定物业管理有限公司	售后房	6001	6
西康路519弄	江宁103街坊	28485.14	上海康定物业管理有限公司	售后房	6001	6
陕西北路829号等	江宁102街坊	13737.23	上海康定物业管理有限公司	售后房	6001	6
高兴路666弄	江南名邸	89961.29	上海东湖物业管理公司	商品房	12004	12
江苏路581弄1号、2号	江华高层	31523	上海新长宁集团大楼物业有限公司	没找到	5003	5
上海市奉贤区南桥镇振贤路1号	江海一区	117644.2	上海奉房物业管理有限公司	售后房	16021	16
奉贤区南桥镇南亭公路298号	江海九区	44897.97	奉贤供销社物业管理有限公司	售后房	16021	16
闵行江川路418弄1-12号	江川路418弄1－12号	2935	上海温润物业管理有限公司	商品房	12028	12
江场西路514号	江场西路514号	5261	上海久业企业管理有限公司	没找到	8013	8
西江湾路168弄	建玮公寓	30672	上海民盈城投物业管理有限公司	售后房	9006	9
安亭路139弄	建安花园	1527.43	上海汇成物业有限公司	商品房	4002	4
剑河路200-230号	剑河小区	44029.66	上海永乐物业有限责任公司	售后房	5009	5
城西路195弄	见龙苑	63923.08	上海浦东华沙物业有限公司	商品房	14528	14
华江路777号	加州花园	24467	怡禾行物业服务(上海)有限公司	售后房	13015	13
余姚路500弄1、2号	家化绿苑	15093.77	上海申能物业管理有限公司	商品房	6005	6
唐山路835弄1、2号，保定路417、419、427号，唐山路855、865号	家化公寓	29429	上海家化物业管理有限公司	售后房	9003	9
四平路210号2楼	家纺大厦	14500	上海外经贸物业管理有限公司	没找到	9004	9
漕东支路111弄	佳信徐汇公寓	50517.58	上海佳信物业管理有限公司	商品房	4010	4
佳木斯路110弄	佳木斯路110弄	38565.19	上海凯晨物业管理有限公司	售后房	10009	10
南翔镇解放街320弄	解放街320弄	13790	上海翔房物业管理有限公司	没找到	13018	13
小石桥路75号	街面房	0.02	上海兴路物业服务中心	没找到	1009	1
公园路339弄	教苑新村	30806.46	上海掌心物业管理有限公司	公房	19401	19
蒋家桥15弄1-3号	蒋家桥第二小区	3519.58	上海宏阳物业有限公司	售后房	9007	9
松江区南其昌路458弄	江中公寓	145242.25	上海新桃源物业管理有限公司	商品房	17026	17
东江阴街184-194号	江阴小区	35469.48	上海广隆置业发展有限公司	售后房	1002	1
江阴路404号,406号	江阴街404号,406号	2014	上海老西门物业管理有限公司	售后房	1007	1
江杨南路55弄	江杨名苑	151791.3	上海虹达物业管理有限公司	商品房	9010	9
徐汇区斜土路2601号	嘉汇广场	99329.45	上海明华物业公司	商品房	4001	4
淮海中路1010号	嘉华中心	91000	仲量联行测量师事务所（上海）有限公司	没找到	4003	4
虹口区同心路28弄	嘉宏紫薇园	61000	上海美丽华集团物业管理有限公司	售后房	9006	9
松江文诚路358弄6号	嘉和休闲广场（办公）	21311	上海世江物业管理有限公司	没找到	17026	17
嘉定区安亭镇阜康西路9弄	嘉定区玉兰四村	92198.92	上海众达物业有限公司	售后房	13017	13
嘉定区叶城路620号	嘉定区信息大楼	25000	上海惠乐物业有限公司	没找到	13020	13
嘉定区东大街388号	嘉定区人事局办公楼	2234	上海惠乐物业有限公司	没找到	13016	13
金沙路555号	嘉定房产（经营）集团有限公司办公大楼	2935	上海万涓物业有限公司	没找到	13016	13
嘉怡路上	嘉城一期东块	80708	上海永绿置业有限公司	没找到	13015	13
嘉定区海波路127弄	嘉城一期北块	83702	上海景瑞物业管理有限公司	售后房	13015	13
嘉城三期	嘉城三期		上海景瑞物业管理有限公司	售后房	13015	13
环城路600弄	嘉邦坊	30079.18	上海明达物业服务有限公司	售后房	13021	13
浦东新区2550弄95号	济阳二村	8586.8	上海上钢物业公司	售后房	14409	14
长阳路568号	集伟商务大厦	13469	上海联民物业公司	没找到	10003	10
浦电路48弄1-3、12-18号	集成小区	29277	上海达成物业有限公司	公房	14012	14
普陀区延川路243弄	嘉运苑	42903.37	上海多元物业有限公司	商品房	7011	7
嘉戬公路658弄	嘉苑新村	87189	上海马陆物业管理有限公司	没找到	13010	13
嘉戬公路658弄	嘉苑别墅	12900.5	上海海鸿福船物业管理有限公司	售后房	13010	13
嘉善路53号甲	嘉善小区	604	上海永平置业有限公司	商品房	4002	4
嘉善路251弄1号	嘉善公寓	15147.9	上海长怡物业管理有限公司	商品房	4002	4
云桥路796号	嘉浦科技楼	10926.79	上海揽秀物业管理有限公司	没找到	14652	14
长洪路263、271弄、昆明路1987弄	江浦街道81街坊	2399	上海平凉物业管理有限公司	售后房	10004	10
许昌路1432号	江浦街道163街坊	1470	上海驰骋物业管理有限公司	售后房	10004	10
江宁路910、912号	江宁路910、912号	500	上海亚正物业管理有限公司	没找到	6001	6
江西中路443号	黄浦区安全生产监督管理局	400	上海孙林物业管理有限公司	没找到	1001	1
栏学路375号	黄楼中学	5000	上海浦东新区新川物业公司	没找到	14528	14
黄楼迎春街95号	黄楼小学	5530	上海浦东新区新川物业公司	没找到	14528	14
黄渡镇新黄路17号	黄渡物业小区	150169.03	上海嘉定黄渡物业管理有限公司	售后房	13013	13
愚园路172号	环球世界大厦	46418.25	上海宏仑物业管理有限公司	没找到	6004	6
闵行区莘庄镇莘沥路563弄1-9号	环绿公寓	10234	上海兴苑物业管理有限公司	商品房	12004	12
瑞金南路628弄	环龙新苑	27301.82	上海采林物业管理有限公司	没找到	4004	4
河间路20弄	欢乐小区	8447	上海金平嘉实业有限公司	商品房	10002	10
淮海中路1162号	淮中大楼	6400	上海中波物业管理有限公司	商品房	4003	4
淮海中路1768弄	淮海中路1768弄	9680	上海鸿禧物业管理有限公司	商品房	4003	4
青浦镇青竹路41号	吉富绅	72555.9	上海百益物业管理有限公司	商品房	19001	19
霍山路405弄1-12号、447弄1-4号	霍山路405弄、447弄	19523	上海双力物业管理有限公司	售后房	10003	10
汇站街80弄\汇站街82号	汇站街小区	6237.06	上海汇虹物业管理有限公司	售后房	4001	4
上海杨浦区国顺东路900弄	汇元坊小区	71564.11	上海衡源物业管理有限公司	商品房	10010	10
高邮路16弄	汇益花苑（东）	2699	上海申大物业有限公司	商品房	4003	4
乌鲁木齐中路99弄	汇贤居	80494.22	家利物业管理（上海）有限公司	商品房	4003	4
民生路1286号汇商大厦	汇商大厦	24145	上海国昕物业管理有限公司	没找到	14522	14
长寿路822弄45支弄，828、868号	汇丽花园	114334.2	健沛房地产(上海)有限公司	商品房	7001	7
陕西南路888弄	汇景苑	177814	上海东湖物业管理公司	商品房	4002	4
七宝镇新龙路1058弄	华莘花园	28056.57	上海太实物业管理有限公司	商品房	12005	12
蕴川路1438弄16号	华馨苑	60048.05	上海天馨物业管理服务有限公司	商品房	11017	11
荣乐中路120弄	华中公寓	58352.93	上海硕雅物业管理发展有限公司	商品房	17024	17
遵义路800弄	华苑小区	24555	上海新长宁集团华阳物业有限公司	售后房	5005	5
凯旋路3500号B1层	华苑大厦	48973	上海新世纪房产服务有限公司	商品房	4001	4
中山北路1958号	华源世界广场	42710.37	上海联源物业发展有限公司	没找到	7001	7
颛兴路45弄	华银苑	27879.62	上海梅陇物业管理有限公司	商品房	12006	12
沈阳路123弄	华谊星城名苑、华谊星城大厦	54758	上海华谊集团置业有限公司	商品房	10002	10
万航渡路1424弄	华秀小区	25567.89	上海安得物业管理有限公司	售后房	5006	5
常熟路228弄13号	淮海中路1350弄	6804	上海永福物业有限公司	售后房	4003	4
淮海中路438号二楼	淮海新城车库	890	上海淮海商业集团置业发展有限公司	没找到	3009	3
金陵东路389弄6号	淮东室小区	22406.8	上海合众企业发展有限公司	公房	1004	1
化工路52号	化工路52号小区	766	上海永开置业有限公司	商品房	17025	17
高安路30号	华绮公寓	8007.86	上海申大物业有限公司	售后房	4002	4
华江路1415弄1-58号	华漕新村西区	47727.67	上海华舒物业有限公司	售后房	12014	12
华浜二村20-78、167-178号	华浜二村－继发物业	69778.38	上海继发物业公司	售后房	11014	11
华泾新村1-24、28-29号	华泾新村	2995	上海徐房物业有限公司	没找到	4019	4
0	惠罗小区	17236.24	上海达益物业发展有限公司	售后房	1001	1
宛平南路389弄1-4号、401号	辉煌公寓	9078.16	上海高建物业有限公司	商品房	4005	4
嘉定区嘉定镇北城河桥北首	皇庆村厂房	48109	上海虹达物业管理有限公司	没找到	13016	13
新建路89弄	皇冠小区		上海浦东新区晨阳物业管理有限公司	售后房	14501	14
黄兴路1999弄、2001号	皇朝新城	63383.5	上海朝腾物业管理有限公司	商品房	10010	10
黄兴路995弄1-3号	黄兴路995弄	4185.4	上海普达物业管理有限公司	商品房	10006	10
黄兴路1669弄	黄兴公寓	44800.6	上海景丰物业管理合作公司	商品房	10010	10
延安东路1234号	黄浦政法大楼	38780	上海新丰立业物业管理有限公司	没找到	1003	1
华新镇新府路418弄	华巷小区	11500	上海胜达利物业管理有限公司	公房	19503	19
松江区荣乐西路600弄	华亭荣园	104717.91	上海松开物业管理有限公司	商品房	17025	17
龙东大道4288号	华亭丽都（白金瀚宫）	66363.46	上海世邦魏理仕物业顾问有限公司	没找到	14520	14
北京西路355弄	华盛大公馆	47555	上海泰喜物业管理有限公司	售后房	1002	1
0	华山花苑	118000	上海华绮物业管理有限责任公司	售后房	5003	5
新川路625弄	华沙一村	32432	上海浦东华沙物业有限公司	商品房	14528	14
杭州路368号	华荣公寓	5760	上海金平嘉实业有限公司	商品房	10002	10
漕溪北路41号	汇嘉大厦	49000	上海公宇物业管理有限公司	没找到	4001	4
干巷镇汇丰大街159号	汇丰馨苑	24855	上海镜苑物业管理有限公司	商品房	18502	18
嘉定丰庄路399弄	汇丰佳苑	91140.94	上海万涓物业有限公司	售后房	13002	13
长宁路1055号	汇都大楼	7189.52	上海瑞强物业管理有限公司	售后房	5006	5
漕溪北路737弄	汇翠花园	94669.2	上海东湖物业管理公司	商品房	4001	4
百色路1001号甲	汇成一村	85579	上海汇成物业有限公司	售后房	4006	4
上海市松江区泗泾镇鼓浪路47弄	会波苑	33326.19	上海安洁物业管理中心	商品房	17002	17
惠南镇	华观商住楼	17724.92	上海南汇惠房物业管理有限公司	商品房	15400	15
新德路1258弄	华港花园	21425	上海浦东华夏实业总公司物业管理公司	商品房	14528	14
临沂路339弄	华丰新苑	22289	上海驰骋物业管理有限公司	商品房	14407	14
华丰路50弄12号	华丰小区	32644.77	上海驰骋物业管理有限公司	公房	14407	14
华丰大楼(华丰路51弄1-2号)	华丰大楼	21763.18	上海驰骋物业管理有限公司	公房	14407	14
华夏东路1349号	华飞金桂苑	7292	上海东郊物业管理有限公司	商品房	14528	14
建设路26号304室	华二小区	32841.68	上海闵华物业管理有限公司	售后房	12028	12
汉口路422、天津路238、258、423号、宁波路266、349、福建中路410、北京东路543号	华企小区	42123.23	上海瑞福房产物业有限公司	售后房	1001	1
青浦区城中东路633号	华伦商住楼	8699.58	上海青浦青房物业管理有限公司	商品房	19001	19
华灵路81弄1-3号	华灵路81弄	7442.4	上海达灵物业管理有限公司	没找到		11
汶水东路670号108室	华科公寓	15065.65	上海景瑞物业管理有限公司	售后房	9009	9
康平路66号102室	华康大楼	2124.68	上海兆康实业发展有限公司	没找到	4002	4
虹梅南路126弄	虹梅南路126弄（71－81）	10754.21	上海望族城物业管理有限公司	售后房	4018	4
虹梅南路1208弄	虹梅南路1208弄	3582.84	上海梅陇物业管理有限公司	售后房	12015	12
虹梅路3818弄	虹梅路3818弄小区	20661	上海古北物业管理有限公司	售后房	5007	5
莘朱路1688弄	虹梅佳苑	70653.7	上海鼎高物业管理有限公司	售后房	12015	12
虹梅路2989弄	虹梅别墅	19143	上海龙昌物业有限公司	商品房	12011	12
虹中路780弄	虹鹿花苑一公寓	25905.59	上海益镇物业管理有限公司	售后房	12011	12
上海市虹口区大连西路201弄1号，2号	虹连大楼	27730.08	上海驰骋物业管理有限公司	售后房	9007	9
上海市虹口区天宝路66弄	虹口现代公寓	67805.74	上海怡东物业管理有限公司	售后房	9004	9
东江湾路444号	虹口体育场	51664	上海多伦文化旅游开发管理有限公司	没找到	9006	9
飞虹路518号	虹口区政府办公楼	43000	上海陆家嘴物业管理有限公司	没找到	9006	9
上海市霍山路327号	虹口区提蓝桥地段医院	4829	上海江湾物业管理有限公司	没找到	9002	9
曲阳路179号	虹口区社保办公大楼	3651	上海利荣物业管理有限责任公司	没找到	9008	9
欧阳路149号	虹口区欧阳地段医院	2810	上海江湾物业管理有限公司	没找到	9007	9
车站南路198弄1-12号	虹口嘉苑	39019	上海华东房产物业有限公司	商品房	9010	9
上海市嘉定区真新路	花家浜路商铺	1218	上海永绿置业有限公司	没找到	13002	13
沪太路1500弄	沪太路1500弄小区	55807	上海达灵物业管理有限公司	售后房		11
长岛路85弄1-89.博兴路250弄1-25.28-35.38-44号	沪南小区	53030.84	上海中星集团申城物业有限公司	售后房	14410	14
淞兴路157-165号	沪客隆大楼	70000	上海沪客隆招商市场有限公司	没找到	11001	11
航东路775弄	沪江小区	61616.46	上海易达物业管理有限公司	售后房	12025	12
上海市中山北路727号	沪北校区办公楼	22007	上海同济物业管理有限公司	没找到	8010	8
虎林路800弄（富浩花园）	虎林路800弄（富浩花园）	98203.95	上海保利物业酒店管理有限责任公司	商品房	11006	11
上海市沪青平公路1517弄	湖畔佳苑	122200	上海慎佳物业管理有限公司	商品房	19502	19
复兴西路271号	湖南小区	7329	上海永福物业有限公司	售后房	4003	4
长乐路339/甲13号201室	湖南街道第五街坊	23152.65	上海永福物业有限公司	售后房	4003	4
复兴西路271弄	湖南街道25街坊	8837	上海永福物业有限公司	售后房	4003	4
复兴西路271号	湖南街道23街坊	20348	上海永福物业有限公司	售后房	4003	4
常熟路228弄13号	湖南街道20街坊	18250.26	上海永福物业有限公司	售后房	4003	4
新松江路1234号	恒杰商务楼A座	20319.37	上海世浩物业管理有限公司	没找到	17026	17
曹南路	恒嘉花园	73031.41	上海春升物业管理有限公司	售后房	13015	13
0	恒丰小区	8835.51	上海达益物业发展有限公司	售后房	1001	1
光复路877号	恒丰古北家苑	20264.99	上海宏基物业管理有限公司	商品房	8001	8
龙恒路280弄	恒地苑	19666.66	上海上房物业管理有限公司	商品房	4013	4
莲花南路565弄	恒德花苑	50700	上海联源物业发展有限公司	商品房	12015	12
成山路608弄42、62、80、100支弄，544弄52支弄，648弄7-24号	恒大小区	148381.59	上海智旺物业管理有限公司	没找到	14408	14
上南路3899弄	恒大翰城－瀚林苑	121918.8	上海诚悦物业管理有限公司	商品房	14527	14
四平路311号	恒城花苑	55154.11	戴德梁行房地产咨询（上海）有限公司	售后房	9007	9
衡山路335弄	衡新小区	4127	上海海佳物业管理中心	商品房	4002	4
衡山路700号	衡山路700号大楼	1273.52	上海高建物业有限公司	售后房	4002	4
衡山路20号	衡安大楼	12353	上海高建物业有限公司	售后房	4002	4
长宁路855号P楼	亨通国际大厦	15000	上海程华物业管理有限公司	没找到	5006	5
中山西路933号216室	虹桥银城大厦	29743	上海联大向峰物业管理有限公司	没找到	5002	5
中山西路669号	虹桥向日葵	43095.18	上海中科物业管理有限公司	商品房	5005	5
古北路69弄	虹桥万博花园	127128.13	上海中山万博物业管理有限公司	商品房	5005	5
伊犁南路34弄3-4号	虹桥明珠公寓	29029.87	上海新长宁集团华阳物业有限公司	商品房	12011	12
虹桥路1488号	虹桥路街道273街坊	2216	上海新长宁集团新华物业有限公司	售后房	5007	5
虹桥路550号	虹桥路550号小区	10000.2	上海住友物业有限公司	售后房	4001	4
虹桥路1776号	虹桥路1776号	15528.77	上海东湖物业管理公司	售后房	5007	5
虹桥路1060弄2号	虹桥丽景苑	25530.29	上海百联物业管理有限公司	售后房	5007	5
长宁路1898弄	虹桥河滨花园	96308.59	上海怡居物业管理有限公司	商品房	5005	5
徐汇区宋园路128弄	虹桥大仕馆小区	42000	上海警虹物业管理有限公司	商品房	4008	4
中山西路1432弄	虹南小区	42726.93	上海紫嘉物业管理有限公司	售后房	5007	5
虹梅路3321弄	红春二公寓	50364	上海虹霞物业管理公司	售后房	12011	12
松汇东路350弄	红宾院	15770.07	上海茸盛物业管理有限公司	商品房	17027	17
栖山路1876弄	弘扬雅苑	60638.9	上海陆家嘴物业管理有限公司	商品房	14412	14
中兴路110弄1-15号	弘丰新苑	23812	上海景丰物业管理合作公司	售后房	9006	9
南京东路299号	宏伊国际广场	63000	上海宏伊物业管理有限公司	没找到	1001	1
止园路288弄290号（二楼）	宏业公寓	10300	上海太实物业管理有限公司	商品房	8004	8
龙漕路145号	宏伟阁	9723.16	上海星远物业有限公司	商品房	4010	4
府村路336号、350号	宏发大楼	6848.86	上海茂申物业管理有限公司	没找到	7007	7
上海市航北路38弄	鸿禧花园	47323	上海鸿禧物业管理有限公司	商品房	12025	12
新闸路147弄14号	鸿瑞小区	30420.42	上海新夏都物业有限公司	售后房	1002	1
凉城路709号	华东邮运分局办公楼	1072	上海邮政物业管理有限公司	没找到	9009	9
汶水东路650弄1、2号	华东公寓	32678	上海江湾物业管理有限公司	售后房	9009	9
